# Registry of RETRACTED phrasings — consumed by scripts/doc_gates.sh (gate 3).
#
# WHY: a correction ledger that says "this was propagated" is a CLAIM, not evidence.
# On 2026-08-01 the four-rule conflict theorem's retracted scope was still stated on the
# README front page, in TR-1's executive summary, in a figure alt-text, and in the
# CLAIMS_DECIDED row grading it REFUTED — invisible to three review passes precisely
# because TR-2's revision entry asserted the propagation was already done. This file
# makes the ledger self-enforcing: add a row when you retract something, and the gate
# fails if the retracted wording ever reappears.
#
# FORMAT (tab-separated, 3 columns):
#   <retracted fixed string>	<file allowed to narrate the retraction>	<note>
# The allow column is matched as a substring of the "file:line:" prefix, so it exempts
# the document that legitimately quotes the old wording while explaining the retraction.
#
# ADD A ROW EVERY TIME YOU RETRACT OR RESCOPE A PUBLISHED CLAIM.
#
# ============================================================================================
# THE CENSUS RULE (2026-09-02, prose batch B3 — backlog items 151 and 155)
#
# WHY IT IS HERE RATHER THAN IN A FINDING DOCUMENT. Five batches in one night each found a live
# site this registry could not have caught, for five structurally different reasons, and each
# wrote the lesson into its own row note. A lesson recorded five times in five notes is a lesson
# nobody applies at the sixth registration. This file is the one thing a batch is guaranteed to
# open when it registers a row, so the rule lives here and nowhere else. It is written as a
# checklist because that is the only form a later batch can be held to.
#
# THE PROPERTY THE WHOLE RULE DEFENDS: a needle matching nothing is NOT evidence the claim is
# gone. It may be evidence the needle cannot reach it. Every failure below is silent and
# reassuring — the census reports "1 -> 0", GATE 3 prints [ok], GATE 11 confirms the ledger
# entry, and the claim is still published. Every statement in that chain is true.
#
# ---- PART A: WHAT A CENSUS MUST GREP IN ADDITION TO THE REGISTERED WORDING -----------------
# Run all six before reporting a count. Each is a spelling in which the same claim survives.
#
#   A1. THE VALUE, ABBREVIATED. A retired number has spellings. Grep the full integer AND the
#       conventional short form, with and without digit-group commas, in every unit prefix the
#       corpus uses. (P76: one long-form occurrence and four short-form ones in one file, so a
#       grep for the integer EXONERATED it. Two earlier passes had been through that file.)
#
#   A2. THE CLAIM, RE-INFLECTED. Grep the claim's content words, not the registered sentence.
#       An adverb-plus-participle also appears as a hyphenated adjective, a noun phrase and a
#       relative clause. (P69: ten registered needles all spelled one form; the survivor was
#       the hyphenated adjective, and ZERO of the ten matched it when all were run mechanically.)
#
#   A3. CHARACTER VARIANTS. fold_variants() in scripts/doc_gates.sh normalises quotes, three
#       dash forms, the multiplication glyphs, >= and <=, four space widths and digit commas.
#       It deliberately does NOT fold backtick, ellipsis or the approximation glyphs — each a
#       measured decision recorded at the function. Grep the unfolded families by hand.
#
#   A4. THE LINE WRAP. git grep is line-based; GATE 3 flattens the file first. A claim spanning
#       a hard wrap is invisible to the grep that "cleared" it and visible to the gate, which
#       reports it as (spans-lines). Flatten before grepping, or trust the gate over your search.
#       (RP-face5c0c is such a site.)
#
#   A5. THE CORPUS BOUNDARY. GATE 3 sees the tracked *.md set plus reports/evidence/**. It does
#       NOT see .py, .c, .sh, .lean, .tsv or .txt. Grep those separately, ALWAYS, and expect
#       hits — the emitter is where a retracted claim reaches a reader who never opens a
#       document. (RP-40edf278: four roae.py sites. RP-20bac6b5: solve.py:1581 prints the
#       retired framing at run time, four lines below the docstring that withdraws it.)
#
#   A6. THE SAME CLAIM IN ANOTHER AUTHOR'S WORDS. Grep the claim's distinctive proper nouns and
#       its logical SHAPE — a boundary index near a universal negator, a named source near a
#       present-tense assertion — not its words. Needles-per-claim scales with the number of
#       people who ever wrote the claim, not with the number of files. (RP-9854018f: the same
#       universal, live in a second file, sharing NO substring with the first.)
#
# ---- PART B: HOW TO TELL WHEN NO SINGLE NEEDLE CAN COVER A CLAIM ---------------------------
# Any ONE of these is decisive. When one holds, register the sites separately and say in each
# note that it is one of N. Never widen a needle to force the sites into a single row.
#
#   B1. THE LIVE SITES' LONGEST COMMON SUBSTRING IS NOT THE CLAIM. If the shared span is a
#       neutral referent — a commit range, a constraint name, a file path — registering it is a
#       FALSE RETRACTION against wording the project still uses correctly. Measure the shared
#       span before choosing it. (Item 19: one claim, three grammars, three rows.)
#
#   B2. WIDENING WOULD SWALLOW A CORRECT LIVE USE. Test the wider needle FIRST with
#       allow=__none__ and read which files it hits; if any hit is correct prose, the wider
#       needle is dead. Measure, do not reason about it. (P68 measured and REJECTED a covering
#       needle on exactly this ground; RP-b2782ac4's note records a second rejection.)
#
#   B3. THE CLAIM IS NARRATED IN MORE THAN ONE FILE. The allow column holds ONE filename. Two
#       legitimate narrators need two rows, or one narrow needle per narrator. There is no third
#       option, and editing a faithful historical record so that a gate goes green is not one.
#       (RP-20bac6b5's note records the spelling that had to be given up for this reason.)
#
#   B4. WHAT WAS WITHDRAWN IS AN IMPLICATION OVER A TRUE PREMISE. The needle must carry the
#       implication. Registering the premise puts a false retraction on the permanent record
#       and, if a sweep follows the registration, drives correct statements out of the code.
#       (RP-9ef9344b: the premise is asserted correctly in two verifiers and one document.)
#
#   B5. THE SURVIVOR IS OUTSIDE THE CORPUS. No row can reach it. Disclose it by file and line in
#       the row note AND in the ledger entry, and say plainly that the row does not cover it. A
#       row that reads like coverage it does not provide is worse than no row at all.
#
# ---- PART C: WHAT TO REPORT ----------------------------------------------------------------
# A census result is "<before> -> <after>" PLUS which of A1-A6 were actually run. A bare "0 hits"
# is not a census; it is one grep. And a needle must match at least one site at HEAD before it is
# registered: a row whose needle has never matched anything cannot be distinguished, later, from
# a row whose claim was swept — both print [ok] forever.
# ============================================================================================

L(C) plus the selection charge; prints survivors	__none__	Retracted 2026-09-02 (Codex V2-F49 #5, prose batch P71): ROAE_PY_CLI.md described the U2 MDL ledger as comparing bits-explained against the statement cost plus the selection charge and then printing survivors, which reads as one bar. There are two. The detection-floor line applies the full bar; the survivor gate at roae.py:4382 is 'if be > L:' with no selection term, so a candidate between the two bars is printed as a SURVIVOR? line and flips the run verdict without having cleared the multiple-selection charge. ATTENTION fires from that same pre-selection list, and the JSON verdict and survivors fields carry no qualifier. The direction is over-flagging, not under-detection: nothing clearing the full bar is missed. Credited in the correction: the CODE already knows, labelling the tally MDL-net-positive (pre-selection) and ending each candidate line in a question mark; only the document did not say so. Corrected form tabulates the two bars. This batch owns the document, not roae.py, so the JSON pre-selection stamp is left to the code lane. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-eaf9bc64.
`--cast` is NOT reproducible under `--seed`	__none__	Retracted 2026-09-02 (prose batch P71, OUT OF CHARGE -- found while restating the sentence): this was TRUE and measured when written, and stopped being true the same day. --cast returned from the dispatch ladder before the global-seed assignment, so the seed was parsed and never installed; code batch C2 (3901097b, 2026-09-02) hoisted the assignment and tests.py now gates it with CAST_SEED_DETERMINISTIC=1. RE-MEASURED at retraction: three `--cast --seed 42` runs byte-identical (sha d80da2939853), `--seed 7` a different casting (613fa06273d1), three unseeded runs three distinct ones. The C2 fix updated GUIDE.md the same day and did not reach ROAE_PY_CLI.md, which carried the retired claim at THREE sites. Corrected form keeps a dated history note rather than deleting the claim, matching GUIDE.md's shape. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after; GUIDE.md's own narration of the same correction uses different wording and is not caught. Recorded in CORRECTIONS.md as RP-733f9b69.
reproducible under `--seed` (except `--cast`)	__none__	Retracted 2026-09-02 (prose batch P71, OUT OF CHARGE): third site of the stale --cast exception, in ROAE_PY_CLI.md's roae.py-vs-solve.c comparison table, where it had been compressed into a parenthetical. Registered separately because it shares no substring with the two prose shapes and a single needle would have missed it -- the site that reformats a retired claim no longer looks like the claim. Corrected form states the three-way determinism split (16 closed-form, 12 seed-honouring, --trigrams internally pinned) and drops the exception. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-e11d6b76.
one layer alone exceeds 2.45 TB	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 2, prose batch P72): TR-11's executive summary carried, as a measured per-layer footprint, a number that is not in the footprint column's unit. TR-11 S6's table is headed entries x 28 B; the figure is the live in-RAM allocation seen part-way through layer 15 on the retired in-RAM attempt (hash-table overhead included), recorded in HISTORY.md. The completed full-31 run puts layer 15 at 2155.82 GB packed and the PEAK layer, 16, at 2340.55 GB (FULL31_EXACT_AGGREGATES.md S1), so no completed layer reaches 2.35 TB in that unit and a mid-layer partial cannot exceed its own completed layer. Corrected form gives the packed peak layer and the packed peak live pair. The in-RAM observation is NOT retracted -- it is relabelled in place; HISTORY.md's narration of the retired attempt is legitimate and untouched, which is why this needle carries its full clause rather than the bare figure. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-9d39b21a.
per-layer footprints reach >2.45 TB for a single layer	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 2, prose batch P72): TR-11's abstract, same mislabel as RP-9d39b21a, in a spelling that shares no usable substring with it -- a single needle would have caught one site of four. Corrected form gives the packed single-layer peak (2.34 TB at k16) and the packed live-pair peak (4.50 TB at k15+k16). VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-089c4de7.
>2.45 TB | observed-incomplete	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 2, prose batch P72): the TR-11 S6 table CELL that was the source of the mislabel -- an unbounded-above lower bound in the packed-footprint column, provenance 'observed-incomplete (in-RAM run retired mid-layer)', with no rows past k=15. The completed run has been in reports/FULL31_EXACT_AGGREGATES.md since 2026-07-16; the table now carries k9..k18 from that file's layer GB column, which is exactly entries x 28 B + canonical_masks x 12 B (verified for all 31 rows). Registered on the cell rather than on prose because the defect that travels is the TABLE ROW: a reader sizing a machine reads the column, not the paragraph. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-8c31ba03.
Layers ≥16 shrink again	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 2, prose batch P72): TR-11 S6 asserted that layer footprints fall from k16 on, and gave as its reason that the canonical-mask count follows C(31,k). The reason refutes the claim: C(31,15) = C(31,16) and the canonical-mask counts are palindromic, masks(15) = masks(16) = 13,047,760 -- a pair TR-11 S9's own integrity check prints. Entries per mask keep growing, so k16 holds 83,585,570,784 entries (2340.55 GB) against k15's 76,987,817,848 (2155.82 GB) and IS the peak; footprints fall from k17. Corrected form states the palindrome and names k16 as the peak. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-bb84c16f.
the in-RAM peak is at least L14 + L15 > 4.05 TB	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 2, prose batch P72): TR-11 S6's in-RAM two-live-layer floor, derived from the mislabelled layer-15 figure (RP-9d39b21a) and from the withdrawn claim that k16 shrinks (RP-bb84c16f). Measured from the completed run: k14+k15 = 3.85 TB and the true peak adjacent pair is k15+k16 = 4.50 TB packed, so the retired floor understated the real peak window and an operator provisioning just above it would have been short. This is the operationally sharpest of the four sites, which is why it is registered separately rather than folded into the footprint needles. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-bb7395cd.
layer 15 alone grew past 2.45 TB	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 2, prose batch P72): the fourth spelling of the mislabelled footprint (see RP-9d39b21a), in TR-11 S6's body immediately after the derived floor. It shares no substring with the exec-summary or abstract spellings or with the table cell -- four sites, four needles, because the only string common to all four is '2.45 TB', which HISTORY.md carries legitimately as the in-RAM record of the retired attempt and must not be caught. Corrected form keeps the 55%-over-estimate observation, which is unaffected, and drops the mislabelled quantity. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-754f8752.
Records: the retained run outputs (published at	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 3, prose batch P72): TR-11 S8's Spot-ladder bullet cited reports/evidence/f1/ as PUBLISHING the run outputs warranting its four ladder integers. That directory holds the |C1&C2&C4| headline result, its progress log and the Python prototypes; it holds no 24/25/27/28-pair out-of-core output, no manifest, no kill/resume log, and none of the four integers appears anywhere in it. The records exist -- privately -- and are enumerated in the corrected sentence, which also states that publishing them into the public tree is a pending review-before-push decision and that the original ladder session's raw outputs (including the 25-pair kill-and-resume log the bullet narrates) were copied to a volatile /tmp before the VM was deleted and are gone. The needle is cut at 'published at' so it stays dead whatever directory a future edit points it to. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-71e86ccc.
actual deviation 0.004441%	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 4, prose batch P72): TR-11's executive summary restated, with more precision and the word 'actual', the quantity its own v1.4 row withdrew -- seven lines below the same paragraph's hedge that the deviation is unmeasured at that precision, and against S9's note that the figure is the estimate's rounding gap and not a resolved error. Recomputed at retraction: (1.0971e39 - N)/N = 4.4411e-05 for N = 1,097,051,278,789,181,790,036,112,071,176,579,186,688, i.e. the number is obtained ONLY by differencing against the ROUNDED five-significant-figure numeral (1.0971e39), which is exactly what v1.4 ruled must not be presented as estimator accuracy. Corrected form states the supported claim: the exact value falls inside the estimate's stated +/-0.01% envelope. Registered on the phrase; the bare digits in a deviation context belong in RETRACTED_FIGURES.tsv (GATE 3b), which this batch did not own -- flagged in CORRECTIONS.md. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-507e823d.
no single machine can meet	__none__	Retracted 2026-09-02 (Codex V2-F02 batch-4 charge 5, prose batch P72): TR-11 S7's reproducibility sentence closed on the universal that this report's own v1.1 erratum retired in 2026-07-17. S6 says in terms that what is established is that no machine class this project provisioned sufficed, that 6-24 TiB single nodes exist commercially and were not tested, and that the multi-terabyte route was dead at the price points this project could justify -- not that no such machine exists. A 2026-08-01 status-correction pass rewrote the front half of this very sentence and left the closed universal standing in its tail. Corrected form carries S6's scope inline, per the rule that a scoped result states its scope at every occurrence. The v1.1 revision row's quotation of the earlier 'no single purchasable machine' wording is a changelog record and is untouched. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-1b6b1678.
two-model result, which stands as published	__none__	Retracted 2026-09-02 (Codex V2-F04 #4, prose batch P73): TR-2's four-class Outcome section closed by asserting, in the absolute present tense, that the v1.7 two-model result is unrevised and still published. The governing status since v1.27 / CX-26 (2026-08-07) is that the BF and the posterior are WITHDRAWN as claimed results and retained only as the as-computed record -- stated in the executive summary, the 'The result' banner, the CX-25 bullet's superseding close and 'What this does NOT say'. The v1.27 propagation list named nine locations and did not name this one, so a reader entering the report at the Outcome section received the inverted status. Corrected form keeps the not-revised point (the four-class comparison genuinely does not revise the computation) and states the withdrawal with its CX id. MEASURED: the only live occurrence in the corpus; the same words in TR-2's v1.9 revision row are a dated changelog record and are untouched, as are the different phrasings in TR-1, LITERATURE_RULES and HISTORY, which are about other results. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-e7b774b8.
conjecture is decidable, and it is true	__none__	Retracted 2026-09-02 (Codex V2-L09 #2, prose batch P73): TR-2 section 3 opened by stating Moore's conjecture -- that an originally compliant ordering HAD BEEN ALTERED -- and then declared that conjecture decided and true. The SAT results decide the existence half (the compliant ordering exists, and sits three slot-edits from the received order); they cannot decide that it historically existed or that an alteration occurred. The report knows this six lines later ('settles the existence half'), LITERATURE_RULES states the conditional register correctly, and the alteration question is exactly what section 6's Bayesian comparison weighed -- which CX-26 made recorded-not-claimed, leaving zero standing support for the historical half. Corrected form splits the halves explicitly and names the historical question as undecided here. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-0df9f7d5.
means by making a historical conjecture exact	__none__	Retracted 2026-09-02 (Codex V2-L09 #2, prose batch P73, second site of the same slide): TR-2 section 3's closing paragraph repeated the existence/history conflation in softer form, claiming the section makes a historical conjecture exact. Registered separately because it shares no usable substring with the section-opening spelling (RP-0df9f7d5) and one needle would have caught only one of the two -- the recurring half-fix shape this session keeps finding. Corrected form scopes the claim to the existence-and-distance content and says in terms that the historical event is not decided. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-6d478af9.
rerun it on the bundled raw outputs to reproduce every Bayes factor	__none__	Retracted 2026-09-02 (Codex V2-F04 #5, prose batch P73): TR-2's F11 Reproduction paragraph offered one command as regenerating all of the report's Bayes factors. MEASURED by execution at the pinned tree: the bare run emits N_gs(C,primary)=3.5686e+25 and primary BF 6625 (U) / 7901 (A) -- the v1.7 as-computed record -- and derives N_gs internally, never consuming the r11 direct measurement; it has no argument parsing at all, so no shipped command emitted the LIVE v1.12 headline (5.2e3 / 6.3e3) that the same report quotes two sections earlier. Standing rule violated: a published figure needs its reproduction command. Fixed at the root rather than by relabelling: compute_f11_bf.py gained an opt-in --ngs-measured flag that pools the four published r11 seeds (4.5031e+25) and re-emits BF 5250 (U) / 6261 (A), and the paragraph now names both commands and what each produces. Bare-run output verified byte-identical before and after. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-c2c5074a.
reproduces every published Bayes factor	__none__	Retracted 2026-09-02 (Codex V2-F04 #5, prose batch P73, census sibling): reports/evidence/f11/README.md's first line made the same unqualified reproduction promise in a spelling sharing no usable substring with TR-2's (RP-c2c5074a), and is the line a reader of the bundle meets first. Found by grepping the retired promise rather than the charge's named site. Corrected form states that the bare run regenerates the bundle's as-computed 2026-07-04 record and that the live TR-2 headline requires the new flag. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-4d682627.
quantifies the conjecture Moore and Schulz raised	__none__	Retracted 2026-09-02 (Codex V2-F04 #6, prose batch P73): TR-2's M_corr model bullet credited the alteration conjecture to Schulz as well as to Moore. Checked against the project's own first-hand source record (books/papers/SCHULZ_2011_NOTES.md SC-25, pp. 648 and 661-662): Schulz frames the S25/S26 exceptions as intentional, exceptions that stand out by design to highlight the patterns they figure in, and raised no corruption conjecture -- and TR-2's own structure list calls that design reading vindicated in exact form, so the bullet contradicted both the source and the report. Corrected form attributes the conjecture to Moore alone and states Schulz's opposite reading in place. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-afe960d9.
supplies the physical mechanism	__none__	Retracted 2026-09-02 (Codex V2-F04 #6, prose batch P73, same bullet, second overclaim): TR-2 said Rutt 1996 supplies the mechanism and then, in apposition, named the model's event operations -- adjacent transpositions and slat inversions -- as its content. The held source record (books/papers/HACKER_MOORE_2003_NOTES.md) carries Rutt only as bamboo-slat cord fraying, a physical corruption hypothesis, and CITATIONS.md already marks him [secondary], read via Hacker and Moore 2003; no held source states an adjacency restriction, disjointness, orientation flips, a geometric k or an adjacency weighting. Corrected form gives Rutt the physical possibility and this work the event space, and the report's attribution footer is split the same way. Rutt's own 1996 text could NOT be checked -- no first-hand notes exist in books/ -- so this is registered on the scoped-results burden falling on the citing sentence, not on a demonstration that Rutt says otherwise. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-12595256.
the two elementary operations of Rutt's	__none__	Retracted 2026-09-02 (Codex V2-F04 #6, prose batch P73, sibling site the charge named): reports/evidence/f11/RESULTS.md section 3 attributed the model's two elementary operations to Rutt's bamboo-slat mechanism, the same misattribution as RP-12595256 in a spelling that shares no usable substring with it. That same file's attribution footer already said the event model is ours, so the document contradicted itself. Corrected form marks the operations as adopted to model the mechanism and enumerates which parts are sourced and which are this work's. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-cdff36be.
only redundancy tier	__none__	Retracted 2026-09-02 (Codex V2-F15 #9, prose batch P75): DEVELOPMENT.md's storage-strategy banner stated categorically that the working copy on the solver-data managed disk was the project's sole redundancy tier. MEASURED at HEAD: CANONICAL_HASHES.md carries 16 canonical-archive/ rows -- d3 560T with two warm gzip mirrors plus two cold blobs, d3 100T with a cold blob whose presence was re-verified live 2026-07-17, d3 11.2T with three, and d3 10T, d3 5.6T and d2 10T with a build-A/build-B pair each. The banner was the exact inverse of the catalogue. Origin is stale-ledger residue: the archival campaign ran June-July 2026 and never swept this May-era section. Corrected form states DEPLOYED status, names archive_canonical_lib.sh as the single implementation, and points at CANONICAL_HASHES.md as the authority. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-2e39a795.
designed-but-undeployed	__none__	Retracted 2026-09-02 (Codex V2-F15 #9, prose batch P75, second claim in the same banner): DEVELOPMENT.md described the Azure Blob Archive flow as designed but never stood up, and no automated process chosen for the upload/sha-verify pipeline. Registered separately from RP-2e39a795 because the two are distinct assertions -- one about the pipeline's existence, one about the disk's uniqueness -- and a future restatement of either would not carry the other's wording. Both were false: archival has run in production from a single implementation since June 2026. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Note the wrapped spelling 'designed-but-undeployed / backup tier' spans a blockquote line break, so this needle is the compound alone, which is what actually occurred on one line. Recorded in CORRECTIONS.md as RP-456ed634.
1-5 minutes on a 10T	__none__	Retracted 2026-09-02 (Codex V2-F15 #14, prose batch P75): DEVELOPMENT.md's verify.py description promised a single-threaded run of one to five minutes on a 10T solutions.bin, in the same sentence as the ~19k records/sec/worker rate that contradicts it by more than two orders of magnitude. The arithmetic is entirely inside the sentence: 706,427,594 / 19,000 = 37,180 s = 10.3 h. The sentence's own 100T arm was correct (3,432,399,297 / (16 x 19,000) = 11,291 s = 3.1 h), which identifies the 10T arm as the defect rather than the rate. HISTORY.md's May 4-5 2026 entry measured the single-threaded run at ~10 h on the 759M-record file before an eviction killed it at ~95%, and the same file at --jobs 128 in ~6 min = 16.5k records/sec/worker. Operational cost: a contributor who schedules a 5-minute timeout kills a healthy verifier and reports a hang. Corrected form gives ~10 h single-thread and ~40 min at --jobs 16 for 10T, keeps ~3 h at --jobs 16 for 100T, and marks 19k as a projection not a floor per the 560T campaign's measured ~3x shortfall. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-e0ad193f.
zero external attack surface	__none__	Retracted 2026-09-02 (Codex V2-L21 #2, prose batch P75): DEVELOPMENT.md's solver-VM network-topology section asserted this as an unconditional property, caveated only for an analyst running off the vnet from a laptop. MEASURED: scripts/perf_bench.sh -- the repo's own endorsed paired benchmark harness -- provisions a fresh resource group with its own vnet at 10.0.0.0/16 (:104-105) rather than joining claude-vnet, then creates the VM with --public-ip-sku Standard --nsg-rule SSH (:110) and connects with StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null (:118-119), on every invocation including from the orchestrator. Filed High, adjudicated Medium on threat model: key-auth-only port 22 on a transient Spot VM holding public repo source, so a posture contradiction and a first-connection-MITM window rather than a credential or data-secrecy stake. Corrected form documents perf_bench.sh as a named exception with its mitigations and its residual, including that teardown has no trap so an interrupted run leaves the public-IP VM standing. The preferred repair is in scripts/, which this pass does not own, and is left open. VERIFIED at registration under GATE 3's own fold: 1 hit before, 0 corpus-wide after. Recorded in CORRECTIONS.md as RP-5e7da3fc.
the probe is pinned even though it produces no statistic	__none__	Retracted 2026-09-02 (Codex V2-F52 #4, prose batch P76): SOLVE_PY_CLI.md § Cost said the recorded timing-probe seed made the probe reproducibly fixed, and that a probe produces no statistic. MEASURED at HEAD: solve.py:744 derives and writes the seed and that is its ONLY occurrence in the file -- no code path reads it; pool draws come from the pool-<A|B>/shard-<i> seeds at solve.py:887, which tr8_pool_shard feeds to a fresh random.Random, so a probe sharing a seed root and pool name redraws a PREFIX of the measurement pool stream rather than an isolated one; and results.json/RESULTS.md are written on every run (solve.py:1023), probes included -- they are discarded by convention, not by code. Corrected in place plus the --tr8-dof-seed flag row, which listed timing-probe among the seed purposes without saying it is reserved. Registered on the pinning clause, not on "timing evidence only", which is true and still stated.
43.88 B raw	__none__	Label corrected 2026-09-02 (Codex V2-F14 #5 census, prose batch P76): the 2026-08-28 correction ruled that 43,876,464,466 counts per-sub-branch CANONICAL keys (solve.c masks the orient bit and clears the table after each sub-branch), so it is a LOWER BOUND on raw leaves and the 4.17x quotient is cross-sub-branch rediscovery, not a dedup ratio. That correction named three sites; CANONICAL_HASHES.md and HISTORY.md were marked, and documentation/LARGE_SCALE_CAMPAIGNS.md carried the retired "raw" label at THREE further sites (RAM-sizing table note, section 9b preamble, Option-3 caveat) which neither the original sweep nor the follow-up reached. Needle is the compressed 43.88 B spelling because that is how this file writes it; the long-form 43,876,464,466 sites are all marked. HISTORY.md pre-dedup wording without "raw" and the CORRECTIONS_INVENTORY.tsv git transcript are correct as written and deliberately NOT swept.
each reproducing its source's stated KW values	__none__	Retracted 2026-09-02 (Codex V2-F63 #6, prose batch P65): reports/TR1_EIGHT_CENTURIES_MEASURED.md's extended-scoreboard paragraph claimed source-stated provenance for EACH of the 31 formalized literature rules. It holds for 27. solve.py's comment directly above REGISTRY_KW_EXPECTED (solve.py:7343-7347) names four exceptions -- MM-T3, MM-T6, C1 and the C2 histogram are KW-MEASURED ANCHORS, because the registry states only qualitative or percentile expectations for those -- and the list it introduces holds 31 entries: 31 - 4 = 27. THE NEEDLE IS THE ABBREVIATED SPELLING, deliberately. The same clause was corrected at documentation/LITERATURE_RULES_POPULATION_TESTS.md on 2026-08-28, which spells it 'King Wen values'; TR-1 spells it 'KW values' AND wraps the clause across a hard line break, so neither the long-spelling grep nor a line-oriented grep reached it and the correction sat five days (2026-08-28 to 2026-09-02) from its unfixed sibling. Registering the LONG spelling instead would be wrong twice over: it is what the corrected site and CORRECTIONS.md:2087 legitimately quote while explaining the retraction, and no single allow column can exempt both of those files. CENSUS at registration, whitespace-flattened over every tracked file: 'reproducing its source' matches 3 files -- TR-1 (the defect, now fixed), LITERATURE_RULES_POPULATION_TESTS.md (correct at 27 with a CORRECTED marker) and CORRECTIONS.md (the append-only entry quoting the old wording). This needle matches NEITHER of the latter two. Allow column is __none__: after the fix the string survives in exactly one place, TR-1's v1.31 revision row, which GATE 3 exempts as a changelog row, and the CORRECTIONS.md entry cites the key RP-502d8730 rather than quoting the string.
definitional (Xugua-attested)	__none__	Retired 2026-09-02 (Codex V2-13 #1 census, prose batch P69): documentation/DEVELOPMENT.md:1894 credited the Xugua with attesting C4's WITHIN-PAIR orientation, in a HYPHENATED SHORT FORM. This is why the row exists at all -- the 2026-08-30 narrowing (reports/METHODS.md section "Constraint set") was propagated on 2026-09-01 to SPECIFICATION, DESCRIPTION_LENGTH, SOLVE, SOLVE_SUMMARY, BRANCHES_EXPLAINED, CITATIONS, CLAIMS_DECIDED, lean/README, TR-1, TR-9 and TR-11, and eight needles were registered for it, but EVERY ONE of them spells the claim as "classically attested"; none can match "Xugua-attested", so this site read clean to GATE 3 and to the propagation sweep alike. Substance: the Xugua attests that the {Heaven, Earth} PAIR opens, not the order of Heaven over Earth within it (tian-di is a compound, not an ordering); the classical pedigree is C1's pairing rule (Kong Yingda, er-er xiang ou fei fu ji bian) plus C4's pair choice, both unaffected. The Theorem 6 retraction the site records is untouched -- it rests on the machine-checked complementation symmetry, not on any attestation, and TR-9 still prices C4 at its full 6 bits, so no ledger value moves. allow is __none__ because the CORRECTIONS.md entry cites the key RP-032dfbe6 rather than quoting the string, per the RP-502d8730 precedent immediately above.
